period,District,site,site_id,partner,latitude,longitude,admissions_SAM,relapses_SAM,readmissions_SAM,upgrades_SAM,downgrades_SAM,defaulters_SAM,successful_SAM,tot_discharges_SAM,perc_recovered_SAM,perc_nonresponding_SAM,perc_defaulters_SAM,admissions_MAM,relapses_MAM,readmissions_MAM,defaulters_MAM,successful_MAM,tot_discharges_MAM,perc_recovered_MAM,perc_nonresponding_MAM,perc_defaulters_MAM,malaria,pneumonia,cholera,IYCF
July,Dhusamareb ,Faragoy/Mobile - Integrated Health and  nutrition site,SNS457,IRC,5.92108,46.524527,9,1,0,0,1,0,12,13,92,15,0,19,0,0,0,16,16,100,0,0,0,23,0,36
July,Dhusamareb ,Hadful/Mobile - Integrated Health and  nutrition site,SNS458,IRC,5.643056,46.554722,12,3,2,0,1,2,23,26,88,15,8,23,0,2,2,25,27,93,0,7,0,20,0,34
July,Dhusamareb,Hanan Hospital - HC,SNS459,IRC,5.320374,46.225872,145,1,2,20,6,1,26,53,49,51,2,407,0,0,2,47,49,96,0,4,13,116,0,643
July,Dhusamareb ,Hananley/Mobile - Integrated Health and  nutrition site,SNS460,IRC,5.664444,46.422778,15,0,0,0,0,0,20,20,100,0,0,32,0,0,0,19,19,100,0,0,0,25,0,41
July,Dhusamareb ,Higlale/Mobile - Integrated Health and  nutrition site,SNS461,IRC,5.493056,46.2075,14,1,0,0,0,1,13,14,93,7,7,28,0,1,2,22,24,92,0,8,2,22,0,36
July,Dhusamareb ,Xundhure/Mobile - Integrated Health and  nutrition site,SNS462,IRC,5.45911,46.38648,21,0,0,0,0,1,13,14,93,0,7,41,0,0,0,22,22,100,0,0,2,46,0,53
July,Guricel ,Ali Hassan/Mobile 2 - Integrated Health and  nutrition site,SNS463,IRC,5.18907,45.91851,16,0,0,0,0,1,12,13,92,0,8,37,0,0,0,14,14,100,0,0,0,13,0,39
July,Guricel ,Aran/Mobile - Integrated Health and  nutrition site,SNS464,IRC,5.30825,45.87737,75,1,3,0,3,2,35,40,88,10,5,177,0,4,0,66,66,100,0,0,3,83,5,181
July,Guricel ,Barax/Mobile 2 - Integrated Health and  nutrition site,SNS465,IRC,5.40896,45.7955,10,1,0,0,0,0,11,11,100,9,0,29,0,2,0,16,16,100,0,0,0,19,0,35
July,Guricel ,Bart-Ugaska/Mobile 1 - Integrated Health and  nutrition site,SNS466,IRC,5.23694,45.82129,10,0,0,0,0,0,10,10,100,0,0,36,0,0,0,14,14,100,0,0,0,24,0,37
July,Guricel ,Calalale/Mobile 2 - Integrated Health and  nutrition site,SNS467,IRC,5.54121,45.67062,9,0,0,0,1,1,12,14,86,7,7,23,0,0,0,15,15,100,0,0,0,17,6,30
July,Guricel ,Ceelbaraf/Mobile 1 - Integrated Health and  nutrition site,SNS468,IRC,5.4798,45.89961,10,1,0,0,1,0,12,13,92,15,0,27,0,3,0,19,19,100,0,0,0,20,0,37
July,Guricel ,Dabarre/Mobile 1 - Integrated Health and  nutrition site,SNS469,IRC,5.126111,45.935278,12,0,0,0,1,1,11,13,85,8,8,28,0,2,0,19,19,100,0,0,0,19,0,32
July,Guricel ,Damanyo/Mobile 1 - Integrated Health and  nutrition site,SNS470,IRC,5.17972,45.53306,9,0,0,0,0,0,12,12,100,0,0,23,0,0,2,22,24,92,0,8,0,16,0,31
July,Guricel ,Dhagaxyale/Mobile 1 - Integrated Health and  nutrition site,SNS471,IRC,5.27692,45.83127,11,0,0,0,1,1,14,16,88,6,6,29,0,0,1,23,24,96,0,4,0,24,0,36
July,Guricel ,Dirie-Hassan/Mobile 2 - Integrated Health and  nutrition site,SNS472,IRC,5.26156,45.765,14,0,0,0,1,1,15,17,88,6,6,30,0,0,0,23,23,100,0,0,0,23,52,36
July,Guricel ,Gabun/Mobile 1 - Integrated Health and  nutrition site,SNS473,IRC,5.4898,45.79951,12,0,0,0,0,2,14,16,88,0,13,33,0,0,1,19,20,95,0,5,0,22,55,38
July,Guricel ,Godwil/Mobile 2 - Integrated Health and  nutrition site,SNS475,IRC,5.30894,45.8856,16,0,2,0,0,0,14,14,100,0,0,35,0,0,1,23,24,96,0,4,0,24,7,41
July,Guricel ,Guricel District - Hospital ,SNS476,IRC,5.31296,45.88569,99,2,0,26,7,1,33,67,49,52,1,307,0,1,0,22,22,100,0,0,27,103,0,452
July,Guricel ,Harale/Mobile 2 - Integrated Health and  nutrition site,SNS477,IRC,5.40079,45.94858,12,0,0,0,1,0,11,12,92,8,0,32,0,0,1,55,56,98,0,2,0,22,1,37
July,Guricel ,Lanle/Mobile 2 - Integrated Health and  nutrition site,SNS478,IRC,5.4366,45.94898,11,0,1,0,1,0,11,12,92,8,0,27,0,0,2,20,22,91,0,9,0,26,0,41
July,Guricel ,Nagaadi-weyn/Mobile 1 - Integrated Health and  nutrition site,SNS479,IRC,5.07791,45.8319,9,1,0,0,1,2,15,18,83,11,11,23,0,0,0,18,18,100,0,0,0,24,0,30
July,Guricel ,Qarsoni/Mobile 2 - Integrated Health and  nutrition site,SNS480,IRC,5.4869,45.84895,7,0,2,0,0,1,17,18,94,0,6,19,0,1,0,23,23,100,0,0,0,20,0,28
July,Guricel ,Shalaqben/Mobile - Integrated Health and  nutrition site,SNS481,IRC,6.02351,45.96333,19,0,2,0,1,2,35,38,92,3,5,44,0,1,0,42,42,100,0,0,0,37,0,70
July,Gaalkayo South ,Gaalkayo South Hospital - Gaalkayo South Hospital,SNS483,IRC,6.84444,47.42816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1,0
July,Kahda,"Dalada Mako, Camp Bulo-Sheik, , Dalada Celcade, Dalaada Rabituuk, Dalada Kuntuwarey - Health Mobile Team",SNS484,IMC,2.03996,45.13815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0
July,Kahda,"Dalada Garas Bajino, Dalada Dulqad, Dalaada Mareeg, Dalada Nageeye, Camp Farjano - Health Mobile Team",SNS485,IMC,2.04086,45.14231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
July,Kahda ,Kahda HC - HC With Nutrition Screening & Referral,SNS486,IMC,2.03809,45.14551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
July,Wadajir,"Camp Bill iyo Xidig, Dalada Nageyee, Camp Lafweyne, Camp Weedow, Camp Kalkaal - Health Mobile Team",SNS487,IMC,2.02277,45.17611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
July,Abudwak,1st July HC - HC with OTP & TSFP,SNS489,IMC,6.12156,46.125453,90,0,0,0,0,1,31,32,97,0,3,45,0,0,0,0,0,0,0,0,1,1,0,0
July,Abudwak,Bangelle HC - HC with OTP & TSFP,SNS490,IMC,6.0502,46.1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Abudwak,Dabad HC - HC with CTC  OTP & TSFP,SNS491,IMC,6.254958,46.272158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Abudwak,Ibado Referral HC - RHC with CTC  SC & OTP,SNS492,IMC,6.142536,46.14418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Abudwak,Mirjicley HC - HC with OTP & TSFP,SNS493,IMC,5.58698,46.2188,57,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0
July,Jowhar,Galoley HC - Fixed OTP/TSFP,SNS494,IMC,2.42128,45.1849,141,0,0,0,0,0,45,45,100,0,0,507,0,0,0,30,30,100,0,0,0,0,0,0
July,Abudwak,"Alla-Amin, Tawakal/Balgish IDPs,Garasle IDP, Hurfada IDP, lander IDP, Shimbirale IDP - Integrated Health & Nutrition Mobile Team (1st July)",SNS495,IMC,6.132993,46.142485,82,0,0,0,0,2,54,56,96,0,4,97,0,0,11,0,11,0,0,100,0,9,0,0
July,Abudwak,"Balihawad,Ilmanasey,Dilinba,Dafle,Caligurey, Dalsan, Libaxyare,Lamawayne, Dhilitre, Labagale, Angalo - Nutrition Mobile Team",SNS496,IMC,6.1615,46.1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Abudwak,Hadiyo CTC - Integrated Health & Nutrition Mobile Team (1st July),SNS497,IMC,6.235207,46.23251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Balambal,"Borancad,Odale,Dahir Budhle,Burale Idps,Goroyo Hor idps, Waaberi Village - Nutrition Mobile Team",SNS498,IMC,5.5243,45.4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Abudwak,"Balicad, Galmaygag,Darusalam, Libaxsexay, Aricadays,Geswayne,Airport, Landher,Shilamadow, Lasole - Nutrition Mobile Team",SNS499,IMC,6.1627,46.2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Balambal,Balambal town - HC with CTC  OTP & TSFP,SNS619,IMC,5.762953,45.756243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Balambal,"Yocale village, Kalafoge village, Barwaqo village, Timaweynta, inaerig, Gacandaley - Nutrition Mobile Team",SNS625,IMC,5.973611111,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Baki,Xamashka - OTP and TSFP Mobile,SNS100,SCI,10.27701,43.41222,10,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
July,Baki,Xamarta  - OTP and TSFP Mobile,SNS101,SCI,10.108934,43.356797,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4,4,100,0,0,0,0,0,0
July,Borama,Cayngala - OTP and TSFP Mobile,SNS102,SCI,9.70395,43.37201,20,0,0,0,0,0,5,5,100,0,0,85,0,0,0,9,9,100,0,0,0,0,0,0
July,Borama,Carocad - OTP and TSFP Mobile,SNS103,SCI,10.01349,43.44324,20,0,0,0,0,0,3,3,100,0,0,84,0,0,0,2,2,100,0,0,0,0,0,0
July,Borama,Jufada - OTP and TSFP Mobile,SNS104,SCI,9.69377,43.29268,14,0,0,0,0,0,4,4,100,0,0,109,0,0,0,4,4,100,0,0,0,0,0,0
July,Borama,Khamuun - OTP and TSFP Mobile,SNS105,SCI,9.79192,43.27711,19,0,0,0,0,0,7,7,100,0,0,86,0,0,0,20,20,100,0,0,0,0,0,0
July,Borama,Maaga/lamalooshka - OTP and TSFP Mobile,SNS106,SCI,9.69214,43.32793,14,0,0,0,0,0,3,3,100,0,0,102,0,0,0,4,4,100,0,0,0,0,0,0
July,Borama,Qaararu - OTP and TSFP Mobile,SNS107,SCI,10.06292,43.06172,23,0,0,0,0,0,7,7,100,0,0,76,0,0,0,2,2,100,0,0,0,0,0,0
July,Borama,Qabriga caruurta - OTP and TSFP Mobile,SNS108,SCI,10.06303,43.06181,15,0,0,0,0,0,5,5,100,0,0,90,0,0,0,5,5,100,0,0,0,0,0,0
July,Borama,Qabri-dhawad - OTP and TSFP Mobile,SNS109,SCI,9.77942,43.3445,20,0,0,0,0,0,8,8,100,0,0,75,0,0,0,4,4,100,0,0,0,0,0,0
July,Borama,Sogsoglay - OTP and TSFP Mobile,SNS110,SCI,9.93747,43.13522,23,0,0,0,0,0,4,4,100,0,0,72,0,0,0,3,3,100,0,0,0,0,0,0
July,Borama,Xushallay - OTP and TSFP Mobile,SNS111,SCI,9.7209,43.4222,19,0,0,0,0,0,3,3,100,0,0,91,0,0,0,4,4,100,0,0,0,0,0,0
July,Lughaya,Beeyo cadadeed - OTP and TSFP Mobile,SNS112,SCI,10.20882,43.75095,9,0,0,0,0,0,2,2,100,0,0,36,0,0,0,2,2,100,0,0,0,0,0,0
July,Lughaya,Biya cas - OTP and TSFP Mobile,SNS113,SCI,9.73521,43.85376,9,0,0,0,0,0,2,2,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
July,Lughaya,Bulocado/qudhaanjalaY - OTP and TSFP Mobile,SNS114,SCI,10.75131,43.59125,7,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
July,Lughaya,Damasha - OTP and TSFP Mobile,SNS115,SCI,10.15781,43.83497,7,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,1,100,0,0,0,0,0,0
July,Lughaya,Garaaca - OTP and TSFP Mobile,SNS116,SCI,10.7142,43.82382,8,0,0,0,0,0,1,1,100,0,0,52,0,0,0,7,7,100,0,0,0,0,0,0
July,Lughaya,Kalawle - OTP and TSFP Mobile,SNS117,SCI,10.551523,43.8527,11,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
July,Lughaya,Laan cawale - OTP and TSFP Mobile,SNS118,SCI,10.86573,43.74596,8,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
July,Lughaya,magaalo xooga - OTP and TSFP Mobile,SNS119,SCI,10.4093,43.44947,6,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
July,Lughaya,Saclamoodka  - OTP and TSFP Mobile,SNS120,SCI,10.02755,44.0085,8,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
July,Lughaya,Teeb - OTP and TSFP Mobile,SNS121,SCI,10.15817,43.83447,6,0,0,0,0,0,4,4,100,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
July,Zeila,Barisle - OTP and TSFP Mobile,SNS122,SCI,11.432446,43.294363,3,0,0,0,0,0,2,2,100,0,0,33,0,0,0,13,13,100,0,0,0,0,0,0
July,Zeila,Bayga - OTP and TSFP Mobile,SNS123,SCI,10.55783,43.13985,9,0,0,0,0,0,5,5,100,0,0,45,0,0,0,9,9,100,0,0,0,0,0,0
July,Zeila,caashocado - OTP and TSFP Mobile,SNS124,SCI,9.907693,43.114862,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,9,9,100,0,0,0,0,0,0
July,Zeila,Gamada - OTP and TSFP Mobile,SNS125,SCI,11.08806,43.50773,6,0,0,0,0,0,3,3,100,0,0,26,0,0,0,6,6,100,0,0,0,0,0,0
July,Zeila,Gargara galbed - OTP and TSFP Mobile,SNS126,SCI,10.46174,43.2482,6,0,0,0,0,0,4,4,100,0,0,38,0,0,0,9,9,100,0,0,0,0,0,0
July,Zeila,Huseini - OTP and TSFP Mobile,SNS127,SCI,10.56067,43.24975,18,0,0,0,0,0,7,7,100,0,0,64,0,0,0,13,13,100,0,0,0,0,0,0
July,Zeila,Kale beydhaka - OTP and TSFP Mobile,SNS128,SCI,10.63674,44.02135,9,0,0,0,0,2,19,21,90,0,10,52,0,0,1,21,22,95,0,5,0,0,0,0
July,Zeila,Qudhanjaale - OTP and TSFP Mobile,SNS129,SCI,11.08173,43.53277,7,0,0,0,0,0,8,8,100,0,0,32,0,0,0,7,7,100,0,0,0,0,0,0
July,Zeila,Muliyo - OTP and TSFP Mobile,SNS130,SCI,11.42078,43.32906,2,0,0,0,0,0,4,4,100,0,0,18,0,0,0,3,3,100,0,0,0,0,0,0
July,Zeila,Toqoshi - OTP and TSFP Mobile,SNS131,SCI,11.343782,43.419546,7,0,0,0,0,0,5,5,100,0,0,35,0,0,0,11,11,100,0,0,0,0,0,0
July,Deynile,Malable - OTP and TSFP Mobile,SNS132,SCI,2.0527778,45.276111,276,0,1,0,0,2,187,189,99,0,1,766,0,0,1,225,226,100,0,0,0,0,0,117
July,Deynile,Weydow - OTP and TSFP,SNS133,SCI,2.089444,45.250833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Dharkinley,Deq-rabbi - OTP and TSFP Mobile,SNS134,SCI,2.0536111,45.2675,211,0,0,0,1,4,79,84,94,1,5,547,0,0,4,160,164,98,0,2,0,0,0,292
July,Dharkinley,Kulmiye - OTP and TSFP Mobile,SNS135,SCI,2.049444,45.258611,190,0,0,0,1,2,88,91,97,1,2,439,0,0,2,143,145,99,0,1,0,0,0,165
July,Hamarjajab,1-da May - OTP,SNS136,SCI,2.02944,45.33,45,0,0,0,2,5,80,87,92,2,6,0,0,0,0,0,0,0,0,0,0,0,0,240
July,Hamarwaine,Gobanimo - OTP,SNS137,SCI,2.0333,45.34277,46,3,0,1,1,2,53,57,93,9,4,0,0,0,0,24,24,100,0,0,0,233,1,363
July,Waberi,El-gab - OTP,SNS138,SCI,2.0336111,45.334722,53,0,0,0,1,0,51,52,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,357
July,Waberi,Hantiwadag - OTP ,SNS139,SCI,2.313889,45.325,62,0,0,0,0,0,81,81,100,0,0,0,0,0,0,0,0,0,0,0,1,3,1,212
July,Allula,Dhurbo - OTP and TSFP Mobile,SNS140,SCI,11.757783,51.189658,0,0,0,0,3,5,21,29,72,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Allula,Geesaley - OTP and TSFP Mobile,SNS141,SCI,11.744967,50.50374,0,0,0,0,0,3,10,13,77,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Allula,Horseela - OTP and TSFP Mobile,SNS142,SCI,11.564622,50.869,0,0,0,0,1,2,13,16,81,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Allula,Murcayo - Fixed Health centre ,SNS143,SCI,11.691681,50.457833,0,0,0,0,2,2,16,20,80,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Allula,Ximistiyo - OTP and TSFP Mobile,SNS144,SCI,11.760526,51.196112,0,0,0,1,3,4,15,23,65,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Armo,Barookhle  - OTP and TSFP Mobile,SNS145,SCI,10.519138,49.231491,0,0,0,0,4,5,15,24,63,17,21,0,0,4,5,0,5,0,0,100,0,0,0,0
July,Armo,Carta  - OTP and TSFP Mobile,SNS146,SCI,10.496328,49.074932,0,0,0,0,2,6,18,26,69,8,23,0,0,2,1,0,1,0,0,100,0,0,0,0
July,Armo,Juurile  - OTP and TSFP Mobile,SNS147,SCI,10.385377,49.071735,0,0,0,0,3,9,14,26,54,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Armo,Jiingadda  - OTP and TSFP Mobile,SNS148,SCI,10.72517,49.149988,0,0,0,0,3,7,7,17,41,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Armo,Laasa-dawaco  - OTP and TSFP Mobile,SNS149,SCI,10.471521,49.082832,0,0,0,1,4,4,17,26,65,19,15,0,0,2,1,0,1,0,0,100,0,0,0,0
July,Bargaal,Hoodaa  - OTP and TSFP Mobile,SNS150,SCI,11.02856,50.44246,0,0,0,0,5,13,12,30,40,17,43,0,0,1,0,0,0,0,0,0,0,0,0,0
July,Bargaal,Qoroxaad/dibir - OTP and TSFP Mobile,SNS151,SCI,11.083367,50.750521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Bargaal,Muudiye - OTP and TSFP Mobile,SNS152,SCI,11.35013,50.67301,0,0,0,0,2,1,2,5,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Bargaal,Taageer  - OTP and TSFP Mobile,SNS153,SCI,10.945805,50.919872,0,0,0,0,0,0,7,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Bargaal,Waadi-khayr  - OTP and TSFP Mobile,SNS154,SCI,11.12964,51.055999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Qandala,Belwacato  - OTP and TSFP Mobile,SNS155,SCI,11.027225,50.440436,0,0,0,0,7,4,39,50,78,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Qandala,Ceel-gaal - OTP and TSFP Mobile,SNS156,SCI,11.375204,50.397188,0,0,0,0,12,9,55,76,72,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Qandala,Qaanlaaye - OTP and TSFP Mobile,SNS157,SCI,11.289972,50.328479,0,0,0,0,0,0,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Qandala,Unuun - OTP and TSFP Mobile,SNS158,SCI,11.178507,50.434055,0,0,0,0,8,6,39,53,74,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Qandala,Xamure - OTP and TSFP Mobile,SNS159,SCI,10.66599,50.53527,0,0,0,0,0,0,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Baidoa,Awshin - OTP and TSFP Mobile,SNS160,SCI,3.1024,43.29,201,3,0,0,0,1,90,91,99,3,1,370,0,0,1,60,61,98,0,2,0,0,0,0
July,Baidoa,Berdale - OTP and TSFP Mobile,SNS161,SCI,3.213889,43.77472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Baidoa,Edkayal - OTP and TSFP Mobile,SNS162,SCI,3.135,43.663889,163,0,0,0,0,0,92,92,100,0,0,203,0,0,3,82,85,96,0,4,0,0,0,0
July,Baidoa,Horseed - OTP and TSFP Mobile,SNS164,SCI,3.32167,43.70778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Baidoa,Morshi - OTP and TSFP Mobile,SNS165,SCI,3.138056,43.675278,80,0,0,0,0,0,36,36,100,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
July,Berdale,Bakalhoobad - OTP and TSFP Mobile,SNS166,SCI,3.122,43.1156,41,0,0,0,0,3,11,14,79,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Berdale,Oktoobar - OTP and TSFP Mobile,SNS167,SCI,3.1245,43.1123,42,0,0,0,0,4,20,24,83,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Belewaine,Banan - OTP and TSFP Mobile,SNS168,SCI,4.848607,45.24758,68,0,0,0,0,0,46,46,100,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0
July,Belewaine,Gasle - OTP and TSFP Mobile,SNS169,SCI,4.920779,45.162086,35,0,0,0,0,1,25,26,96,0,4,117,0,0,0,0,0,0,0,0,0,0,0,0
July,Belewaine,Ilkacade - OTP and TSFP Mobile,SNS170,SCI,4.881407,45.22761,82,0,0,0,0,0,23,23,100,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0
July,Mahas,Gooba - OTP and TSFP Mobile,SNS171,SCI,4.5,46.050189,9,0,0,0,0,0,69,69,100,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0
July,Mahas,Mahas - OTP and TSFP Mobile,SNS172,SCI,4.38364,46.0878,27,0,0,0,0,0,14,14,100,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0
July,Mataban,Baribax - OTP and TSFP Mobile,SNS173,SCI,5.040856,45.322116,62,0,0,0,0,0,25,25,100,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0
July,Mataban,Gelkudhal - OTP and TSFP Mobile,SNS174,SCI,5.06677,45.470278,27,0,0,0,0,1,63,64,98,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0
July,Mataban,Gerijir - OTP and TSFP Mobile,SNS175,SCI,5.433441,45.5006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Mataban,Haja-hababis - OTP and TSFP Mobile,SNS176,SCI,5.37,45.53694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Mataban,Ilgule - OTP and TSFP Mobile,SNS177,SCI,5.65444,45.994167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,Mataban,Labile - OTP and TSFP Mobile,SNS178,SCI,5.18401,45.46688,29,0,0,0,0,0,39,39,100,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
July,Banderbeyla,Aris - OTP and TSFP Mobile,SNS179,SCI,9.59525,50.798117,6,0,0,0,0,0,4,4,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
July,Banderbeyla,Banderbayla - Fixed Health centre ,SNS180,SCI,9.493291,50.813298,18,0,0,0,0,0,6,6,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
July,Banderbeyla,Dhuudo - Fixed Health centre ,SNS181,SCI,9.324601,50.207289,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
July,Banderbeyla,Dhudhub - Fixed Health centre ,SNS182,SCI,9.228863,49.918871,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
July,Banderbeyla,Qoton - OTP and TSFP Mobile,SNS183,SCI,9.594911,50.468883,3,0,0,0,0,0,3,3,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
July,Banderbeyla,Sarmaan - OTP and TSFP Mobile,SNS184,SCI,9.244875,50.60578,3,0,0,0,0,0,4,4,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
July,Hafun,Baarmadoobe  - OTP and TSFP Mobile,SNS185,SCI,10.05027,50.883559,5,0,0,0,0,0,6,6,100,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
July,Hafun,Dardaare - OTP and TSFP Mobile,SNS186,SCI,10.41675,50.900522,7,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
July,Hafun,Foocaar  - OTP and TSFP Mobile,SNS187,SCI,10.316615,50.897858,4,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
July,Hafun,Garan  - OTP and TSFP Mobile,SNS188,SCI,10.17177,50.89948,12,0,0,0,0,0,7,7,100,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
July,Hafun,Hafun  - Fixed Health centre ,SNS189,SCI,10.418127,51.27293,9,0,0,0,0,0,4,4,100,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
July,Hafun,Hurdiya  - Fixed Health centre ,SNS190,SCI,10.564567,51.133278,31,0,0,0,0,0,9,9,100,0,0,39,0,0,0,3,3,100,0,0,0,0,0,0
July,Hafun,Xandha  - OTP and TSFP Mobile,SNS191,SCI,10.648444,51.138422,39,0,0,0,0,1,8,9,89,0,11,52,0,0,1,4,5,80,0,20,0,0,0,0
July,Afmadow,Dhobley-Ceel Deeg IDP - OTP and TSFP Mobile,SNS192,SCI,0.60527,42.208,18,0,0,0,0,1,22,23,96,0,4,58,0,0,0,0,0,0,0,0,0,0,0,0
July,Afmadow,Dhobley-Labi IDP - OTP and TSFP Mobile,SNS193,SCI,1.194167,42.365,52,0,0,0,0,0,35,35,100,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
July,Wanlawain,Erebka - OTP and TSFP Mobile,SNS195,SCI,2.6254559,44.89937,282,3,0,0,0,3,341,344,99,1,1,480,4,0,4,306,310,99,1,1,0,0,0,0
July,Kismayo,Dhudhu-Kismayo - OTP and TSFP Mobile,SNS196,SCI,0.35611,42.523889,23,0,0,0,0,0,15,15,100,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
July,Kismayo,Luqmaan-Kismayo - OTP and TSFP Mobile,SNS197,SCI,0.35472,42.53,29,0,0,0,0,0,10,10,100,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
July,Kismayo,Wiriri-Kismayo - OTP and TSFP Mobile,SNS198,SCI,0.35889,42.530833,15,0,0,0,0,0,6,6,100,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
July,Galdogob,Alaale IDPS - OTP and TSFP Mobile,SNS200,SCI,7.03773,47.003152,47,0,0,0,0,0,5,5,100,0,0,126,0,0,0,13,13,100,0,0,0,0,0,0
